,kingdom,phylum,class,order,family,genus,species,locality,stateProvince,lat,lng,elevation,day,month,year,taxonKey,ScientificName,VernacularNames
1918,Animalia,Chordata,Mammalia,Carnivora,Felidae,Panthera,Panthera onca,"Camino costero, entre el Arroyo Central y el Arroyo Irene. , Iguazú, Misiones, Argentina",Misiones,-25.65555,-54.4139,0.0,4.0,7.0,2008.0,5219426,Panthera onca,Tigre Otorongo Yaguar Jaguar Yaguareté Tigre mariposo Tigre americano Tigre real
1919,Animalia,Chordata,Mammalia,Carnivora,Felidae,Panthera,Panthera onca,"Camino costero, entre el Arroyo Central y el Arroyo Irene. , Iguazú, Misiones, Argentina",Misiones,-25.65593,-54.41512,0.0,4.0,7.0,2008.0,5219426,Panthera onca,Tigre Otorongo Yaguar Jaguar Yaguareté Tigre mariposo Tigre americano Tigre real
1920,Animalia,Chordata,Mammalia,Carnivora,Felidae,Panthera,Panthera onca,"RN 101, entre el Arroyo Ibicuy y el Arroyo Central. , Iguazú, Misiones, Argentina",Misiones,-25.70098,-54.3477,0.0,10.0,1.0,2008.0,5219426,Panthera onca,Tigre Otorongo Yaguar Jaguar Yaguareté Tigre mariposo Tigre americano Tigre real
1921,Animalia,Chordata,Mammalia,Carnivora,Felidae,Panthera,Panthera onca,"Nacientes del Arroyo Ñandú Chico, Establecimiento San Jorge de Alto Paraná , Iguazú, Misiones, Argentina",Misiones,-25.76186,-54.43293,0.0,8.0,1.0,2008.0,5219426,Panthera onca,Tigre Otorongo Yaguar Jaguar Yaguareté Tigre mariposo Tigre americano Tigre real
1922,Animalia,Chordata,Mammalia,Carnivora,Felidae,Leopardus,Leopardus guigna,<p>Seccional Rivadavia</p>,Chubut,-42.61541,-71.6525,0.0,1.0,1.0,1998.0,2434924,Leopardus guigna,Kodkod
1923,Animalia,Chordata,Mammalia,Carnivora,Felidae,Leopardus,Leopardus guigna,<p>Cercanias de la Seccional Lago Rivadavia</p>,Chubut,-42.61652,-71.65129,590.0,15.0,11.0,1998.0,2434924,Leopardus guigna,Kodkod
1924,Animalia,Chordata,Mammalia,Carnivora,Felidae,Leopardus,Leopardus guigna,"<p>Seccional Lago Rivadavia, 1 Km. al sur</p>",Chubut,-42.62022,-71.65646,620.0,20.0,7.0,1997.0,2434924,Leopardus guigna,Kodkod
1925,Animalia,Chordata,Mammalia,Carnivora,Felidae,Leopardus,Leopardus guigna,"<p>Seccional Lago Rivadavia, 5 Km. al Sur</p>",Chubut,-42.63594,-71.66677,662.0,13.0,7.0,1997.0,2434924,Leopardus guigna,Kodkod
1926,Animalia,Chordata,Mammalia,Carnivora,Felidae,Leopardus,Leopardus pajonales,"<p>Camino a Ea. Las Piedras a 1,5 Km. de la bifurcación con Ea. Las Lechuzas viniendo desde la Secc. El Cuadro</p>",Santa Cruz,-47.6292,-67.90744,105.0,29.0,11.0,2008.0,11401493,Leopardus pajeros,Gato de los pajonales
1927,Animalia,Chordata,Mammalia,Carnivora,Felidae,Leopardus,Leopardus pajonales,,Santa Cruz,-47.68992,-68.1318,0.0,5.0,5.0,2006.0,11401493,Leopardus pajeros,Gato de los pajonales
1928,Animalia,Chordata,Mammalia,Carnivora,Felidae,Leopardus,Leopardus pardalis,"Arroyo Tacuara , Iguazú, Misiones, Argentina",Misiones,-25.68661,-54.31523,0.0,22.0,5.0,2009.0,2434982,Leopardus pardalis,Gato onza Ocelote Tigrillo Ozelot Ocelot Manigordo
1929,Animalia,Chordata,Mammalia,Carnivora,Felidae,Leopardus,Leopardus pardalis,"Arroyo Tacuara , Iguazú, Misiones, Argentina",Misiones,-25.68662,-54.31521,0.0,22.0,5.0,2009.0,2434982,Leopardus pardalis,Gato onza Ocelote Tigrillo Ozelot Ocelot Manigordo
1930,Animalia,Chordata,Mammalia,Carnivora,Felidae,Leopardus,Leopardus pardalis,"Arroyo Tacuara , Iguazú, Misiones, Argentina",Misiones,-25.68674,-54.31484,0.0,22.0,5.0,2009.0,2434982,Leopardus pardalis,Gato onza Ocelote Tigrillo Ozelot Ocelot Manigordo
1931,Animalia,Chordata,Mammalia,Carnivora,Felidae,Leopardus,Leopardus pardalis,"Camino costero y Arroyo Central , Iguazú, Misiones, Argentina",Misiones,-25.68474,-54.41652,0.0,21.0,1.0,2009.0,2434982,Leopardus pardalis,Gato onza Ocelote Tigrillo Ozelot Ocelot Manigordo
1932,Animalia,Chordata,Mammalia,Carnivora,Felidae,Leopardus,Leopardus pardalis,"<p>Arroyo Arrechea, aguas arriba del sendero Yacaratiá, Iguazú, Misiones, Argentina</p>",Misiones,-25.64606,-54.46488,0.0,16.0,12.0,2008.0,2434982,Leopardus pardalis,Gato onza Ocelote Tigrillo Ozelot Ocelot Manigordo
1933,Animalia,Chordata,Mammalia,Carnivora,Felidae,Leopardus,Leopardus pardalis,"Camino costero, entre el Arroyo Central y el Arroyo Irene. , Iguazú, Misiones, Argentina",Misiones,-25.64388,-54.39362,0.0,4.0,7.0,2008.0,2434982,Leopardus pardalis,Gato onza Ocelote Tigrillo Ozelot Ocelot Manigordo
1934,Animalia,Chordata,Mammalia,Carnivora,Felidae,Leopardus,Leopardus pardalis,"Camino costero, entre el Arroyo Central y el Arroyo Irene. , Iguazú, Misiones, Argentina",Misiones,-25.64398,-54.39367,0.0,4.0,7.0,2008.0,2434982,Leopardus pardalis,Gato onza Ocelote Tigrillo Ozelot Ocelot Manigordo
1935,Animalia,Chordata,Mammalia,Carnivora,Felidae,Leopardus,Leopardus pardalis,"Camino costero, entre el Arroyo Central y el Arroyo Irene. , Iguazú, Misiones, Argentina",Misiones,-25.64899,-54.3967,0.0,4.0,7.0,2008.0,2434982,Leopardus pardalis,Gato onza Ocelote Tigrillo Ozelot Ocelot Manigordo
1936,Animalia,Chordata,Mammalia,Carnivora,Felidae,Leopardus,Leopardus pardalis,"Camino costero, entre el Arroyo Central y el Arroyo Irene. , Iguazú, Misiones, Argentina",Misiones,-25.64953,-54.39738,0.0,4.0,7.0,2008.0,2434982,Leopardus pardalis,Gato onza Ocelote Tigrillo Ozelot Ocelot Manigordo
1937,Animalia,Chordata,Mammalia,Carnivora,Felidae,Leopardus,Leopardus pardalis,"Camino costero, entre el Arroyo Central y el Arroyo Irene. , Iguazú, Misiones, Argentina",Misiones,-25.65464,-54.41055,0.0,4.0,7.0,2008.0,2434982,Leopardus pardalis,Gato onza Ocelote Tigrillo Ozelot Ocelot Manigordo
1938,Animalia,Chordata,Mammalia,Carnivora,Felidae,Leopardus,Leopardus pardalis,"Camino costero, entre el Arroyo Central y el Arroyo Irene. , Iguazú, Misiones, Argentina",Misiones,-25.65521,-54.41261,0.0,4.0,7.0,2008.0,2434982,Leopardus pardalis,Gato onza Ocelote Tigrillo Ozelot Ocelot Manigordo
1939,Animalia,Chordata,Mammalia,Carnivora,Felidae,Leopardus,Leopardus pardalis,<p>Pte despues de Ggta del Diablo a 30mts.</p>,Misiones,-25.70258,-54.44216,190.0,10.0,4.0,2004.0,2434982,Leopardus pardalis,Gato onza Ocelote Tigrillo Ozelot Ocelot Manigordo
1940,Animalia,Chordata,Mammalia,Carnivora,Felidae,Leopardus,Leopardus pardalis,"Camino costero, entre el Arroyo Central y el Arroyo Irene. , Iguazú, Misiones, Argentina",Misiones,-25.65555,-54.4139,0.0,4.0,7.0,2008.0,2434982,Leopardus pardalis,Gato onza Ocelote Tigrillo Ozelot Ocelot Manigordo
1941,Animalia,Chordata,Mammalia,Carnivora,Felidae,Leopardus,Leopardus tigrinus,<p>a 150mt control acceso Sheraton</p>,Misiones,-25.68159,-54.45527,183.0,7.0,8.0,2004.0,2434930,Leopardus tigrinus,Ocelot cat Oncille Little spotted cat Tigrillo Oncilla Tirica Tiger cat Little tiger cat Northern tiger cat Gato tigre Ozelotkatze
1942,Animalia,Chordata,Mammalia,Carnivora,Felidae,Leopardus,Leopardus pardalis,"<p>600 ha de Puerto Iguazu. En camino, 50 m desde el limite entre Lote 4 y 5, hacia el Lote 4.</p>",Misiones,-25.59444,-54.55241,203.0,25.0,9.0,2005.0,2434982,Leopardus pardalis,Gato onza Ocelote Tigrillo Ozelot Ocelot Manigordo
1943,Animalia,Chordata,Mammalia,Carnivora,Felidae,Leopardus,Leopardus pardalis,"<p>600 ha de Puerto Iguazu. En Camino principal, a 800 m de la ruta 12, donde hay un murito de piedra.</p>",Misiones,-25.61182,-54.55163,231.0,19.0,6.0,2005.0,2434982,Leopardus pardalis,Gato onza Ocelote Tigrillo Ozelot Ocelot Manigordo
1944,Animalia,Chordata,Mammalia,Carnivora,Felidae,Leopardus,Leopardus wiedii,"<p>Ruta 101, a 500mts. A. Yacuy chico, hacia seccional Yacuy.</p>",Misiones,-25.68125,-54.16885,238.0,10.0,4.0,2000.0,2434950,Leopardus wiedii,Margay Caucel Baumozelot Tigrillo Tree ocelot Gato pintado Gato montés
1945,Animalia,Chordata,Mammalia,Carnivora,Felidae,Leopardus,Leopardus pardalis,<p>Area Cataratas - Sendero Macuco cerca del final<br /> </p>,Misiones,-25.66177,-54.45355,179.0,21.0,5.0,2006.0,2434982,Leopardus pardalis,Gato onza Ocelote Tigrillo Ozelot Ocelot Manigordo
1946,Animalia,Chordata,Mammalia,Carnivora,Felidae,Leopardus,Leopardus pardalis,<p>Area Cataratas - Sendero Macuco</p>,Misiones,-25.66707,-54.45335,183.0,20.0,3.0,2006.0,2434982,Leopardus pardalis,Gato onza Ocelote Tigrillo Ozelot Ocelot Manigordo
1947,Animalia,Chordata,Mammalia,Carnivora,Felidae,Leopardus,Leopardus pardalis,Ruta 101 - Seccional Yacuy,Misiones,-25.68096,-54.16231,283.0,20.0,1.0,2006.0,2434982,Leopardus pardalis,Gato onza Ocelote Tigrillo Ozelot Ocelot Manigordo
1948,Animalia,Chordata,Mammalia,Carnivora,Felidae,Leopardus,Leopardus pardalis,<p>Sendero Macuco</p>,Misiones,-25.66678,-54.44957,187.0,4.0,1.0,2006.0,2434982,Leopardus pardalis,Gato onza Ocelote Tigrillo Ozelot Ocelot Manigordo
1949,Animalia,Chordata,Mammalia,Carnivora,Felidae,Leopardus,Leopardus pardalis,<p>Ruta 101 frente a Secc Yacui</p>,Misiones,-25.68086,-54.16215,281.0,20.0,1.0,2006.0,2434982,Leopardus pardalis,Gato onza Ocelote Tigrillo Ozelot Ocelot Manigordo
1950,Animalia,Chordata,Mammalia,Carnivora,Felidae,Leopardus,Leopardus pardalis,"<p>AC, Salto Dos Hermanas</p>",Misiones,-25.68388,-54.44579,174.0,30.0,5.0,2005.0,2434982,Leopardus pardalis,Gato onza Ocelote Tigrillo Ozelot Ocelot Manigordo
1951,Animalia,Chordata,Mammalia,Carnivora,Felidae,Leopardus,Leopardus pardalis,<p>Playa de estacionamiento del Viejo Hotel</p>,Misiones,-25.6815,-54.44713,185.0,26.0,5.0,2005.0,2434982,Leopardus pardalis,Gato onza Ocelote Tigrillo Ozelot Ocelot Manigordo
1952,Animalia,Chordata,Mammalia,Carnivora,Felidae,Leopardus,Leopardus wiedii,"<p>Ruta 101 - bajo km 13, entre R12 y acceso a cataratas</p>",Misiones,-25.67411,-54.49228,230.0,4.0,6.0,2005.0,2434950,Leopardus wiedii,Margay Caucel Baumozelot Tigrillo Tree ocelot Gato pintado Gato montés
1953,Animalia,Chordata,Mammalia,Carnivora,Felidae,Leopardus,Leopardus pardalis,<p>Ruta 101 - 100mts antes del Aº Ibicuy hacia Seccional Yacuí</p>,Misiones,-25.70062,-54.34595,224.0,7.0,5.0,2005.0,2434982,Leopardus pardalis,Gato onza Ocelote Tigrillo Ozelot Ocelot Manigordo
1954,Animalia,Chordata,Mammalia,Carnivora,Felidae,Leopardus,Leopardus pardalis,<p>AC - Playa estacionamiento del Viejo Hotel</p>,Misiones,-25.6815,-54.44713,185.0,20.0,5.0,2005.0,2434982,Leopardus pardalis,Gato onza Ocelote Tigrillo Ozelot Ocelot Manigordo
1955,Animalia,Chordata,Mammalia,Carnivora,Felidae,Leopardus,Leopardus pardalis,<p>Ruta 101 tierra - Aº Sto Domingo chico</p>,Misiones,-25.67336,-54.25739,231.0,7.0,2.0,2005.0,2434982,Leopardus pardalis,Gato onza Ocelote Tigrillo Ozelot Ocelot Manigordo
1956,Animalia,Chordata,Mammalia,Carnivora,Felidae,Leopardus,Leopardus pardalis,<p>cruce del camino a Pto Canoas y Secc Timbó</p>,Misiones,-25.70367,-54.4402,191.0,14.0,8.0,2004.0,2434982,Leopardus pardalis,Gato onza Ocelote Tigrillo Ozelot Ocelot Manigordo
1957,Animalia,Chordata,Mammalia,Carnivora,Felidae,Leopardus,Leopardus tigrinus,"<p>Area Cataratas, al costado de las vías del tren proximo a la estación circuitos</p>",Misiones,-25.68405,-54.44971,187.0,27.0,7.0,2003.0,2434930,Leopardus tigrinus,Ocelot cat Oncille Little spotted cat Tigrillo Oncilla Tirica Tiger cat Little tiger cat Northern tiger cat Gato tigre Ozelotkatze
1958,Animalia,Chordata,Mammalia,Carnivora,Felidae,Puma,Puma yagouaroundi,"<p>Ruta 18, yendo hacia B. Hirigoyen.</p>",Misiones,-26.19763,-54.17374,526.0,6.0,10.0,1999.0,2435146,Puma yagouaroundi,Jaguarondi Jaguarundi Yaguarundi
1959,Animalia,Chordata,Mammalia,Carnivora,Felidae,Puma,Puma yagouaroundi,"<p>Ruta Nacional 14, a la altura del km 864.</p>",Misiones,-27.54621,-55.2148,344.0,8.0,12.0,2007.0,2435146,Puma yagouaroundi,Jaguarondi Jaguarundi Yaguarundi
1960,Animalia,Chordata,Mammalia,Carnivora,Felidae,Puma,Puma yagouaroundi,Camino de acceso al Paraje La Jaula . cerca del primer desvio hacia La Azotea,Entre Ríos,-32.10121,-60.62953,49.0,5.0,8.0,2006.0,2435146,Puma yagouaroundi,Jaguarondi Jaguarundi Yaguarundi
1961,Animalia,Chordata,Mammalia,Carnivora,Felidae,Puma,Puma yagouaroundi,Camino de acceso a la Jaula,Entre Ríos,-32.1195,-60.63411,13.0,17.0,6.0,2006.0,2435146,Puma yagouaroundi,Jaguarondi Jaguarundi Yaguarundi
1962,Animalia,Chordata,Mammalia,Carnivora,Felidae,Puma,Puma yagouaroundi,"Paraje La Jaula, 500m antes de la entrada",Entre Ríos,-32.1217,-60.6324,12.0,1.0,3.0,2006.0,2435146,Puma yagouaroundi,Jaguarondi Jaguarundi Yaguarundi
1963,Animalia,Chordata,Mammalia,Carnivora,Felidae,Puma,Puma yagouaroundi,"<p>Cañada Fragosa, potrero 7 (27 57 40,6 S y 57 59 33,5 O)</p>",Corrientes,-27.96153,-57.99259,69.0,1.0,12.0,2008.0,2435146,Puma yagouaroundi,Jaguarondi Jaguarundi Yaguarundi
1964,Animalia,Chordata,Mammalia,Carnivora,Felidae,Puma,Puma yagouaroundi,"<p>Ruta Provincial 86, Potrero 17</p>",Corrientes,-28.02333,-58.064,73.0,24.0,11.0,2008.0,2435146,Puma yagouaroundi,Jaguarondi Jaguarundi Yaguarundi
1965,Animalia,Chordata,Mammalia,Carnivora,Felidae,Puma,Puma yagouaroundi,"<p>Ruta Provincial 86, entre potreros 1 y 16</p>",Corrientes,-28.03437,-58.089,69.0,6.0,10.0,2008.0,2435146,Puma yagouaroundi,Jaguarondi Jaguarundi Yaguarundi
1966,Animalia,Chordata,Mammalia,Carnivora,Felidae,Puma,Puma yagouaroundi,"<p>Ruta Provincial 86, Potrero 5</p>",Corrientes,-28.00491,-58.00547,74.0,21.0,9.0,2008.0,2435146,Puma yagouaroundi,Jaguarondi Jaguarundi Yaguarundi
1967,Animalia,Chordata,Mammalia,Carnivora,Felidae,Puma,Puma yagouaroundi,<p>Potrero Rincon</p>,Corrientes,-27.95759,-58.10549,70.0,17.0,9.0,2008.0,2435146,Puma yagouaroundi,Jaguarondi Jaguarundi Yaguarundi
1968,Animalia,Chordata,Mammalia,Carnivora,Felidae,Puma,Puma yagouaroundi,"<p>Ruta provincial 86, frente a Seccional D'Orbigny</p>",Corrientes,-28.01487,-58.02252,74.0,10.0,8.0,2008.0,2435146,Puma yagouaroundi,Jaguarondi Jaguarundi Yaguarundi
1969,Animalia,Chordata,Mammalia,Carnivora,Felidae,Puma,Puma yagouaroundi,<p>Pastizal del Potrero 15</p>,Corrientes,-28.03657,-58.13358,69.0,21.0,6.0,2008.0,2435146,Puma yagouaroundi,Jaguarondi Jaguarundi Yaguarundi
1970,Animalia,Chordata,Mammalia,Carnivora,Felidae,Puma,Puma yagouaroundi,"<p>Ruta Provincial 86, potrero Tung</p>",Corrientes,-28.01469,-58.03995,78.0,13.0,6.0,2008.0,2435146,Puma yagouaroundi,Jaguarondi Jaguarundi Yaguarundi
1971,Animalia,Chordata,Mammalia,Carnivora,Felidae,Puma,Puma yagouaroundi,"<p>Ruta Provincial 86, entre Potreros 18 y 16</p>",Corrientes,-28.0285,-58.07735,75.0,12.0,3.0,2008.0,2435146,Puma yagouaroundi,Jaguarondi Jaguarundi Yaguarundi
1972,Animalia,Chordata,Mammalia,Carnivora,Felidae,Puma,Puma yagouaroundi,<p>Entrada del Sendero Yatay</p>,Corrientes,-28.0147,-58.03987,78.0,25.0,2.0,2008.0,2435146,Puma yagouaroundi,Jaguarondi Jaguarundi Yaguarundi
1973,Animalia,Chordata,Mammalia,Carnivora,Felidae,Puma,Puma yagouaroundi,<p>Santa Teresa</p>,Corrientes,-28.01876,-58.02877,80.0,7.0,5.0,2009.0,2435146,Puma yagouaroundi,Jaguarondi Jaguarundi Yaguarundi
1974,Animalia,Chordata,Mammalia,Carnivora,Felidae,Puma,Puma yagouaroundi,<p>Sendero Yatay</p>,Corrientes,-28.0258,-58.04079,76.0,25.0,5.0,2009.0,2435146,Puma yagouaroundi,Jaguarondi Jaguarundi Yaguarundi
1975,Animalia,Chordata,Mammalia,Carnivora,Felidae,Puma,Puma yagouaroundi,<p>Potrero 1</p>,Corrientes,-28.0213,-58.10392,71.0,28.0,2.0,2009.0,2435146,Puma yagouaroundi,Jaguarondi Jaguarundi Yaguarundi
1976,Animalia,Chordata,Mammalia,Carnivora,Felidae,Puma,Puma yagouaroundi,<p>Camino del potrero 1</p>,Corrientes,-28.01785,-58.09454,68.0,23.0,2.0,2009.0,2435146,Puma yagouaroundi,Jaguarondi Jaguarundi Yaguarundi
1977,Animalia,Chordata,Mammalia,Carnivora,Felidae,Puma,Puma yagouaroundi,<p>Ruta provincial 86</p>,Corrientes,-28.02342,-58.06419,73.0,18.0,1.0,2009.0,2435146,Puma yagouaroundi,Jaguarondi Jaguarundi Yaguarundi
1978,Animalia,Chordata,Mammalia,Carnivora,Felidae,Puma,Puma yagouaroundi,"<p>Ruta 86, entre Potrero 3 y 14</p>",Corrientes,-28.03679,-58.0,68.0,1.0,11.0,2006.0,2435146,Puma yagouaroundi,Jaguarondi Jaguarundi Yaguarundi
1979,Animalia,Chordata,Mammalia,Carnivora,Felidae,Puma,Puma yagouaroundi,"<p>Ruta 86, Potrero 17</p>",Corrientes,-28.02326,-58.06402,73.0,31.0,12.0,2006.0,2435146,Puma yagouaroundi,Jaguarondi Jaguarundi Yaguarundi
1980,Animalia,Chordata,Mammalia,Carnivora,Felidae,Puma,Puma yagouaroundi,"<p>Ruta 86, entrada a Santa Teresa</p><br>",Corrientes,-28.01405,-58.02891,76.0,14.0,10.0,2006.0,2435146,Puma yagouaroundi,Jaguarondi Jaguarundi Yaguarundi
1981,Animalia,Chordata,Mammalia,Carnivora,Felidae,Puma,Puma yagouaroundi,<p>Camino del Potrero 6</p>,Corrientes,-27.9989,-58.01753,76.0,1.0,10.0,2006.0,2435146,Puma yagouaroundi,Jaguarondi Jaguarundi Yaguarundi
1982,Animalia,Chordata,Mammalia,Carnivora,Felidae,Puma,Puma yagouaroundi,"<p>Ruta 86, Potrero 2 Grande</p>",Corrientes,-28.01766,-58.05109,73.0,20.0,8.0,2006.0,2435146,Puma yagouaroundi,Jaguarondi Jaguarundi Yaguarundi
1983,Animalia,Chordata,Mammalia,Carnivora,Felidae,Puma,Puma yagouaroundi,<p>Camino del Potrero 6</p>,Corrientes,-27.9989,-58.01753,76.0,17.0,7.0,2006.0,2435146,Puma yagouaroundi,Jaguarondi Jaguarundi Yaguarundi
1984,Animalia,Chordata,Mammalia,Carnivora,Felidae,Puma,Puma yagouaroundi,<p>Ruta 86. Potrero 1</p>,Corrientes,-28.03335,-58.09669,72.0,6.0,2.0,2006.0,2435146,Puma yagouaroundi,Jaguarondi Jaguarundi Yaguarundi
1985,Animalia,Chordata,Mammalia,Carnivora,Felidae,Puma,Puma yagouaroundi,<p>Cortafuegos en Santa Teresa</p>,Corrientes,-28.01896,-58.03464,74.0,2.0,8.0,2004.0,2435146,Puma yagouaroundi,Jaguarondi Jaguarundi Yaguarundi
1986,Animalia,Chordata,Mammalia,Carnivora,Felidae,Puma,Puma yagouaroundi,<p>Potrero 2 grande</p>,Corrientes,-28.02582,-58.05008,74.0,21.0,5.0,2004.0,2435146,Puma yagouaroundi,Jaguarondi Jaguarundi Yaguarundi
1987,Animalia,Chordata,Mammalia,Carnivora,Felidae,Puma,Puma yagouaroundi,<p>Ruta 86 proximo a Santa Teresa</p>,Corrientes,-28.01394,-58.02886,75.0,18.0,5.0,2004.0,2435146,Puma yagouaroundi,Jaguarondi Jaguarundi Yaguarundi
1988,Animalia,Chordata,Mammalia,Carnivora,Felidae,Puma,Puma yagouaroundi,<p>Santa Maria - Ruta 86</p>,Corrientes,-28.03507,-58.09856,71.0,30.0,9.0,2005.0,2435146,Puma yagouaroundi,Jaguarondi Jaguarundi Yaguarundi
1989,Animalia,Chordata,Mammalia,Carnivora,Felidae,Puma,Puma yagouaroundi,<p>Pot.rero 16 - Ruta 86</p>,Corrientes,-28.02781,-58.07629,76.0,24.0,6.0,2005.0,2435146,Puma yagouaroundi,Jaguarondi Jaguarundi Yaguarundi
1990,Animalia,Chordata,Mammalia,Carnivora,Felidae,Puma,Puma yagouaroundi,<p>Potrero 16 - Ruta 86</p>,Corrientes,-28.02781,-58.07629,76.0,23.0,5.0,2005.0,2435146,Puma yagouaroundi,Jaguarondi Jaguarundi Yaguarundi
1991,Animalia,Chordata,Mammalia,Carnivora,Felidae,Puma,Puma yagouaroundi,<p>Santa Maria</p>,Corrientes,-28.04175,-58.10052,71.0,27.0,10.0,2004.0,2435146,Puma yagouaroundi,Jaguarondi Jaguarundi Yaguarundi
1992,Animalia,Chordata,Mammalia,Carnivora,Felidae,Puma,Puma yagouaroundi,<p>Ruta 86 y Potrero 6</p>,Corrientes,-28.00802,-58.00761,72.0,8.0,12.0,2003.0,2435146,Puma yagouaroundi,Jaguarondi Jaguarundi Yaguarundi
1993,Animalia,Chordata,Mammalia,Carnivora,Felidae,Puma,Puma yagouaroundi,<p>Seccional D'Orbigny</p>,Corrientes,-28.01437,-58.022,76.0,17.0,9.0,2003.0,2435146,Puma yagouaroundi,Jaguarondi Jaguarundi Yaguarundi
1994,Animalia,Chordata,Mammalia,Carnivora,Felidae,Puma,Puma yagouaroundi,<p>Ruta 86 (pastizal)</p><br>,Corrientes,-28.02342,-58.06419,73.0,8.0,8.0,2003.0,2435146,Puma yagouaroundi,Jaguarondi Jaguarundi Yaguarundi
1995,Animalia,Chordata,Mammalia,Carnivora,Felidae,Puma,Puma yagouaroundi,<p>Ruta 86 y Potrero 6</p>,Corrientes,-28.00802,-58.00761,72.0,7.0,6.0,2003.0,2435146,Puma yagouaroundi,Jaguarondi Jaguarundi Yaguarundi
1996,Animalia,Chordata,Mammalia,Carnivora,Felidae,Puma,Puma yagouaroundi,<p>Ruta 86 y Potrero 6</p>,Corrientes,-28.00802,-58.00761,72.0,6.0,6.0,2003.0,2435146,Puma yagouaroundi,Jaguarondi Jaguarundi Yaguarundi
